DATE,STATION,TOBS
2012-10-21,USC00480585,31.0
2012-10-22,USC00480585,35.0
2012-10-23,USC00480585,28.0
2012-10-24,USC00480585,18.0
2012-10-25,USC00480585,22.0
2012-10-26,USC00480585,21.0
2012-10-27,USC00480585,25.0
2012-10-28,USC00480585,32.0
2012-10-29,USC00480585,36.0
2012-10-30,USC00480585,
2012-10-31,USC00480585,25.0
2013-06-01,USC00480585,48.0
2013-06-02,USC00480585,58.0
2013-06-03,USC00480585,46.0
2013-06-04,USC00480585,47.0
2013-06-05,USC00480585,47.0
2013-06-06,USC00480585,58.0
2013-06-07,USC00480585,58.0
2013-06-08,USC00480585,57.0
2013-06-09,USC00480585,51.0
2013-06-10,USC00480585,51.0
2013-06-11,USC00480585,60.0
2013-06-12,USC00480585,57.0
2013-06-13,USC00480585,53.0
2013-06-14,USC00480585,40.0
2013-06-15,USC00480585,47.0
2013-06-16,USC00480585,56.0
2013-06-17,USC00480585,62.0
2013-06-18,USC00480585,65.0
2013-06-19,USC00480585,60.0
2013-06-20,USC00480585,40.0
2013-06-21,USC00480585,43.0
2013-06-22,USC00480585,47.0
2013-06-23,USC00480585,50.0
2013-06-24,USC00480585,56.0
2013-06-25,USC00480585,49.0
2013-06-26,USC00480585,52.0
2013-06-27,USC00480585,61.0
2013-06-28,USC00480585,65.0
2013-06-29,USC00480585,69.0
2013-06-30,USC00480585,
2013-07-01,USC00480585,68.0
2013-07-02,USC00480585,67.0
2013-07-03,USC00480585,68.0
2013-07-04,USC00480585,67.0
2013-07-05,USC00480585,66.0
2013-07-06,USC00480585,57.0
2013-07-07,USC00480585,58.0
2013-07-08,USC00480585,62.0
2013-07-09,USC00480585,60.0
2013-07-10,USC00480585,61.0
2013-07-11,USC00480585,65.0
2013-07-12,USC00480585,56.0
2013-07-13,USC00480585,62.0
2013-07-14,USC00480585,60.0
2013-07-15,USC00480585,62.0
2013-07-16,USC00480585,70.0
2013-07-17,USC00480585,63.0
2013-07-18,USC00480585,65.0
2013-07-19,USC00480585,62.0
2013-07-20,USC00480585,65.0
2013-07-21,USC00480585,62.0
2013-07-22,USC00480585,62.0
2013-07-23,USC00480585,56.0
2013-07-24,USC00480585,69.0
2013-07-25,USC00480585,63.0
2013-07-26,USC00480585,66.0
2013-07-27,USC00480585,67.0
2013-07-28,USC00480585,56.0
2013-07-29,USC00480585,67.0
2013-07-30,USC00480585,60.0
2013-07-31,USC00480585,65.0
2013-08-01,USC00480585,66.0
2013-08-02,USC00480585,53.0
2013-08-03,USC00480585,45.0
2013-08-04,USC00480585,48.0
2013-08-05,USC00480585,60.0
2013-08-06,USC00480585,56.0
2013-08-07,USC00480585,57.0
2013-08-08,USC00480585,56.0
2013-08-09,USC00480585,58.0
2013-08-10,USC00480585,62.0
2013-08-11,USC00480585,62.0
2013-08-12,USC00480585,65.0
2013-08-13,USC00480585,57.0
2013-08-14,USC00480585,58.0
2013-08-15,USC00480585,55.0
2013-08-16,USC00480585,65.0
2013-08-17,USC00480585,55.0
2013-08-18,USC00480585,53.0
2013-08-19,USC00480585,51.0
2013-08-20,USC00480585,54.0
2013-08-21,USC00480585,50.0
2013-08-22,USC00480585,62.0
2013-08-23,USC00480585,61.0
2013-08-24,USC00480585,55.0
2013-08-25,USC00480585,53.0
2013-08-26,USC00480585,53.0
2013-08-27,USC00480585,48.0
2013-08-28,USC00480585,59.0
2013-08-29,USC00480585,60.0
2013-08-30,USC00480585,57.0
2013-08-31,USC00480585,41.0
2013-09-01,USC00480585,61.0
2013-09-02,USC00480585,65.0
2013-09-03,USC00480585,55.0
2013-09-04,USC00480585,58.0
2013-09-05,USC00480585,56.0
2013-09-06,USC00480585,51.0
2013-09-07,USC00480585,60.0
2013-09-08,USC00480585,45.0
2013-09-09,USC00480585,46.0
2013-09-10,USC00480585,51.0
2013-09-11,USC00480585,51.0
2013-09-12,USC00480585,53.0
2013-09-13,USC00480585,46.0
2013-09-14,USC00480585,47.0
2013-09-15,USC00480585,53.0
2013-09-16,USC00480585,43.0
2013-09-17,USC00480585,48.0
2013-09-18,USC00480585,42.0
2013-09-19,USC00480585,30.0
2013-09-20,USC00480585,36.0
2013-09-21,USC00480585,39.0
2013-09-22,USC00480585,40.0
2013-09-23,USC00480585,35.0
2013-09-24,USC00480585,43.0
2013-09-25,USC00480585,36.0
2013-09-26,USC00480585,29.0
2013-09-27,USC00480585,31.0
2013-09-28,USC00480585,32.0
2013-09-29,USC00480585,48.0
2013-09-30,USC00480585,44.0
2013-10-01,USC00480585,37.0
2013-10-02,USC00480585,29.0
2013-10-03,USC00480585,31.0
2013-10-04,USC00480585,27.0
2013-10-05,USC00480585,17.0
2013-10-06,USC00480585,23.0
2013-10-07,USC00480585,31.0
2013-10-08,USC00480585,38.0
2013-10-09,USC00480585,41.0
2013-10-10,USC00480585,41.0
2013-10-11,USC00480585,32.0
2013-10-12,USC00480585,31.0
2013-10-13,USC00480585,36.0
2013-10-14,USC00480585,34.0
2013-10-15,USC00480585,27.0
2013-10-16,USC00480585,19.0
2013-10-17,USC00480585,27.0
2013-10-18,USC00480585,29.0
2013-10-19,USC00480585,19.0
2013-10-20,USC00480585,23.0
2013-10-21,USC00480585,21.0
2013-10-22,USC00480585,22.0
2013-10-23,USC00480585,25.0
2013-10-24,USC00480585,31.0
2013-10-25,USC00480585,24.0
2013-10-26,USC00480585,22.0
2013-10-27,USC00480585,22.0
2013-10-28,USC00480585,38.0
2013-10-29,USC00480585,28.0
2013-10-30,USC00480585,30.0
2013-10-31,USC00480585,29.0
2014-06-01,USC00480585,52.0
2014-06-02,USC00480585,52.0
2014-06-03,USC00480585,52.0
2014-06-04,USC00480585,49.0
2014-06-05,USC00480585,52.0
2014-06-06,USC00480585,47.0
2014-06-07,USC00480585,51.0
2014-06-08,USC00480585,45.0
2014-06-09,USC00480585,51.0
2014-06-10,USC00480585,52.0
2014-06-11,USC00480585,52.0
2014-06-12,USC00480585,54.0
2014-06-13,USC00480585,58.0
2014-06-14,USC00480585,37.0
2014-06-15,USC00480585,41.0
2014-06-16,USC00480585,48.0
2014-06-17,USC00480585,38.0
2014-06-18,USC00480585,32.0
2014-06-19,USC00480585,39.0
2014-06-20,USC00480585,50.0
2014-06-21,USC00480585,54.0
2014-06-22,USC00480585,55.0
2014-06-23,USC00480585,54.0
2014-06-24,USC00480585,57.0
2014-06-25,USC00480585,50.0
2014-06-26,USC00480585,51.0
2014-06-27,USC00480585,47.0
2014-06-28,USC00480585,45.0
2014-06-29,USC00480585,50.0
2014-06-30,USC00480585,48.0
2014-07-01,USC00480585,53.0
2014-07-02,USC00480585,58.0
2014-07-03,USC00480585,65.0
2014-07-04,USC00480585,62.0
2014-07-05,USC00480585,66.0
2014-07-06,USC00480585,62.0
2014-07-07,USC00480585,60.0
2014-07-08,USC00480585,63.0
2014-07-09,USC00480585,67.0
2014-07-10,USC00480585,56.0
2014-07-11,USC00480585,62.0
2014-07-12,USC00480585,59.0
2014-07-13,USC00480585,62.0
2014-07-14,USC00480585,66.0
2014-07-15,USC00480585,62.0
2014-07-16,USC00480585,57.0
2014-07-17,USC00480585,57.0
2014-07-18,USC00480585,57.0
2014-07-19,USC00480585,57.0
2014-07-20,USC00480585,56.0
2014-07-21,USC00480585,65.0
2014-07-22,USC00480585,57.0
2014-07-23,USC00480585,67.0
2014-07-24,USC00480585,57.0
2014-07-25,USC00480585,47.0
2014-07-26,USC00480585,50.0
2014-07-27,USC00480585,61.0
2014-07-28,USC00480585,68.0
2014-07-29,USC00480585,60.0
2014-07-30,USC00480585,60.0
2014-07-31,USC00480585,58.0
2014-08-01,USC00480585,64.0
2014-08-02,USC00480585,56.0
2014-08-03,USC00480585,62.0
2014-08-04,USC00480585,53.0
2014-08-05,USC00480585,55.0
2014-08-06,USC00480585,53.0
2014-08-07,USC00480585,52.0
2014-08-08,USC00480585,53.0
2014-08-09,USC00480585,52.0
2014-08-10,USC00480585,62.0
2014-08-11,USC00480585,62.0
2014-08-12,USC00480585,62.0
2014-08-13,USC00480585,60.0
2014-08-14,USC00480585,54.0
2014-08-15,USC00480585,57.0
2014-08-16,USC00480585,50.0
2014-08-17,USC00480585,49.0
2014-08-18,USC00480585,58.0
2014-08-19,USC00480585,54.0
2014-08-20,USC00480585,46.0
2014-08-21,USC00480585,49.0
2014-08-22,USC00480585,48.0
2014-08-23,USC00480585,43.0
2014-08-24,USC00480585,42.0
2014-08-25,USC00480585,46.0
2014-08-26,USC00480585,42.0
2014-08-27,USC00480585,42.0
2014-08-28,USC00480585,40.0
2014-08-29,USC00480585,58.0
2014-08-30,USC00480585,57.0
2014-08-31,USC00480585,42.0
2014-09-01,USC00480585,43.0
2014-09-02,USC00480585,37.0
2014-09-03,USC00480585,40.0
2014-09-04,USC00480585,40.0
2014-09-05,USC00480585,48.0
2014-09-06,USC00480585,50.0
2014-09-07,USC00480585,46.0
2014-09-08,USC00480585,43.0
2014-09-09,USC00480585,47.0
2014-09-10,USC00480585,32.0
2014-09-11,USC00480585,37.0
2014-09-12,USC00480585,29.0
2014-09-13,USC00480585,29.0
2014-09-14,USC00480585,34.0
2014-09-15,USC00480585,46.0
2014-09-16,USC00480585,49.0
2014-09-17,USC00480585,43.0
2014-09-18,USC00480585,51.0
2014-09-19,USC00480585,42.0
2014-09-20,USC00480585,48.0
2014-09-21,USC00480585,56.0
2014-09-22,USC00480585,47.0
2014-09-23,USC00480585,44.0
2014-09-24,USC00480585,50.0
2014-09-25,USC00480585,51.0
2014-09-26,USC00480585,48.0
2014-09-27,USC00480585,49.0
2014-09-28,USC00480585,49.0
2014-09-29,USC00480585,39.0
2014-09-30,USC00480585,41.0
2014-10-01,USC00480585,34.0
2014-10-02,USC00480585,31.0
2014-10-03,USC00480585,22.0
2014-10-04,USC00480585,25.0
2014-10-05,USC00480585,32.0
2014-10-06,USC00480585,31.0
2014-10-07,USC00480585,30.0
2014-10-08,USC00480585,30.0
2014-10-09,USC00480585,38.0
2014-10-10,USC00480585,34.0
2014-10-11,USC00480585,32.0
2014-10-12,USC00480585,38.0
2014-10-13,USC00480585,26.0
2014-10-14,USC00480585,33.0
2014-10-15,USC00480585,33.0
2014-10-16,USC00480585,22.0
2014-10-17,USC00480585,23.0
2014-10-18,USC00480585,30.0
2014-10-19,USC00480585,28.0
2014-10-20,USC00480585,26.0
2014-10-21,USC00480585,42.0
2014-10-22,USC00480585,32.0
2014-10-23,USC00480585,33.0
2014-10-24,USC00480585,40.0
2014-10-25,USC00480585,34.0
2014-10-26,USC00480585,38.0
2014-10-27,USC00480585,27.0
2014-10-28,USC00480585,16.0
2014-10-29,USC00480585,30.0
2014-10-30,USC00480585,30.0
2014-10-31,USC00480585,39.0
2014-11-01,USC00480585,44.0
2015-06-01,USC00480585,60.0
2015-06-02,USC00480585,54.0
2015-06-03,USC00480585,52.0
2015-06-04,USC00480585,53.0
2015-06-05,USC00480585,56.0
2015-06-06,USC00480585,55.0
2015-06-07,USC00480585,53.0
2015-06-08,USC00480585,61.0
2015-06-09,USC00480585,65.0
2015-06-10,USC00480585,58.0
2015-06-11,USC00480585,55.0
2015-06-12,USC00480585,61.0
2015-06-13,USC00480585,58.0
2015-06-14,USC00480585,52.0
2015-06-15,USC00480585,57.0
2015-06-16,USC00480585,61.0
2015-06-17,USC00480585,57.0
2015-06-18,USC00480585,56.0
2015-06-19,USC00480585,56.0
2015-06-20,USC00480585,56.0
2015-06-21,USC00480585,58.0
2015-06-22,USC00480585,57.0
2015-06-23,USC00480585,54.0
2015-06-24,USC00480585,62.0
2015-06-25,USC00480585,76.0
2015-06-26,USC00480585,63.0
2015-06-27,USC00480585,65.0
2015-06-28,USC00480585,69.0
2015-06-29,USC00480585,71.0
2015-06-30,USC00480585,64.0
2015-07-01,USC00480585,66.0
2015-07-02,USC00480585,69.0
2015-07-03,USC00480585,66.0
2015-07-04,USC00480585,65.0
2015-07-05,USC00480585,58.0
2015-07-06,USC00480585,55.0
2015-07-07,USC00480585,70.0
2015-07-08,USC00480585,66.0
2015-07-09,USC00480585,55.0
2015-07-10,USC00480585,55.0
2015-07-11,USC00480585,60.0
2015-07-12,USC00480585,60.0
2015-07-13,USC00480585,62.0
2015-07-14,USC00480585,55.0
2015-07-15,USC00480585,51.0
2015-07-16,USC00480585,56.0
2015-07-17,USC00480585,56.0
2015-07-18,USC00480585,50.0
2015-07-19,USC00480585,52.0
2015-07-20,USC00480585,55.0
2015-07-21,USC00480585,57.0
2015-07-22,USC00480585,65.0
2015-07-23,USC00480585,52.0
2015-07-24,USC00480585,63.0
2015-07-25,USC00480585,59.0
2015-07-26,USC00480585,54.0
2015-07-27,USC00480585,54.0
2015-07-28,USC00480585,38.0
2015-07-29,USC00480585,50.0
2015-07-30,USC00480585,52.0
2015-07-31,USC00480585,54.0
2015-08-01,USC00480585,53.0
2015-08-02,USC00480585,64.0
2015-08-03,USC00480585,63.0
2015-08-04,USC00480585,52.0
2015-08-05,USC00480585,54.0
2015-08-06,USC00480585,48.0
2015-08-07,USC00480585,69.0
2015-08-08,USC00480585,50.0
2015-08-09,USC00480585,47.0
2015-08-10,USC00480585,54.0
2015-08-11,USC00480585,62.0
2015-08-12,USC00480585,62.0
2015-08-13,USC00480585,65.0
2015-08-14,USC00480585,68.0
2015-08-15,USC00480585,57.0
2015-08-16,USC00480585,49.0
2015-08-17,USC00480585,40.0
2015-08-18,USC00480585,50.0
2015-08-19,USC00480585,44.0
2015-08-20,USC00480585,54.0
2015-08-21,USC00480585,51.0
2015-08-22,USC00480585,42.0
2015-08-23,USC00480585,51.0
2015-08-24,USC00480585,52.0
2015-08-25,USC00480585,
2015-08-26,USC00480585,59.0
2015-08-27,USC00480585,52.0
2015-08-28,USC00480585,60.0
2015-08-29,USC00480585,64.0
2015-08-30,USC00480585,52.0
2015-08-31,USC00480585,56.0
2015-09-01,USC00480585,39.0
2015-09-02,USC00480585,52.0
2015-09-03,USC00480585,52.0
2015-09-04,USC00480585,49.0
2015-09-05,USC00480585,48.0
2015-09-06,USC00480585,28.0
2015-09-07,USC00480585,56.0
2015-09-08,USC00480585,51.0
2015-09-09,USC00480585,53.0
2015-09-10,USC00480585,39.0
2015-09-11,USC00480585,48.0
2015-09-12,USC00480585,47.0
2015-09-13,USC00480585,43.0
2015-09-14,USC00480585,47.0
2015-09-15,USC00480585,47.0
2015-09-16,USC00480585,44.0
2015-09-17,USC00480585,37.0
2015-09-18,USC00480585,39.0
2015-09-19,USC00480585,32.0
2015-09-20,USC00480585,32.0
2015-09-21,USC00480585,34.0
2015-09-22,USC00480585,36.0
2015-09-23,USC00480585,36.0
2015-09-24,USC00480585,44.0
2015-09-25,USC00480585,45.0
2015-09-26,USC00480585,44.0
2015-09-27,USC00480585,43.0
2015-09-28,USC00480585,29.0
2015-09-29,USC00480585,31.0
2015-09-30,USC00480585,35.0
2015-10-01,USC00480585,54.0
2015-10-02,USC00480585,46.0
2015-10-03,USC00480585,40.0
2015-10-04,USC00480585,43.0
2015-10-05,USC00480585,31.0
2015-10-06,USC00480585,38.0
2015-10-07,USC00480585,30.0
2015-10-08,USC00480585,39.0
2015-10-09,USC00480585,34.0
2015-10-10,USC00480585,33.0
2015-10-11,USC00480585,52.0
2015-10-12,USC00480585,23.0
2015-10-13,USC00480585,27.0
2015-10-14,USC00480585,30.0
2015-10-15,USC00480585,32.0
2015-10-16,USC00480585,38.0
2015-10-17,USC00480585,31.0
2015-10-18,USC00480585,46.0
2015-10-19,USC00480585,43.0
2015-10-20,USC00480585,39.0
2015-10-21,USC00480585,31.0
2015-10-22,USC00480585,26.0
2015-10-23,USC00480585,25.0
2015-10-24,USC00480585,27.0
2015-10-25,USC00480585,41.0
2015-10-26,USC00480585,35.0
2015-10-27,USC00480585,30.0
2015-10-28,USC00480585,19.0
2015-10-29,USC00480585,31.0
2015-10-30,USC00480585,30.0
2015-10-31,USC00480585,36.0
2016-06-01,USC00480585,47.0
2016-06-02,USC00480585,56.0
2016-06-03,USC00480585,62.0
2016-06-04,USC00480585,51.0
2016-06-05,USC00480585,61.0
2016-06-06,USC00480585,67.0
2016-06-07,USC00480585,64.0
2016-06-08,USC00480585,61.0
2016-06-09,USC00480585,62.0
2016-06-10,USC00480585,61.0
2016-06-11,USC00480585,54.0
2016-06-12,USC00480585,50.0
2016-06-13,USC00480585,55.0
2016-06-14,USC00480585,50.0
2016-06-15,USC00480585,42.0
2016-06-16,USC00480585,45.0
2016-06-17,USC00480585,54.0
2016-06-18,USC00480585,66.0
2016-06-19,USC00480585,52.0
2016-06-20,USC00480585,61.0
2016-06-21,USC00480585,57.0
2016-06-22,USC00480585,63.0
2016-06-23,USC00480585,64.0
2016-06-24,USC00480585,63.0
2016-06-25,USC00480585,45.0
2016-06-26,USC00480585,54.0
2016-06-27,USC00480585,62.0
2016-06-28,USC00480585,67.0
2016-06-29,USC00480585,61.0
2016-06-30,USC00480585,65.0
2016-07-01,USC00480585,60.0
2016-07-02,USC00480585,62.0
2016-07-03,USC00480585,53.0
2016-07-04,USC00480585,54.0
2016-07-05,USC00480585,47.0
2016-07-06,USC00480585,52.0
2016-07-07,USC00480585,52.0
2016-07-08,USC00480585,61.0
2016-07-09,USC00480585,56.0
2016-07-10,USC00480585,50.0
2016-07-11,USC00480585,38.0
2016-07-12,USC00480585,45.0
2016-07-13,USC00480585,50.0
2016-07-14,USC00480585,55.0
2016-07-15,USC00480585,60.0
2016-07-16,USC00480585,56.0
2016-07-17,USC00480585,50.0
2016-07-18,USC00480585,55.0
2016-07-19,USC00480585,63.0
2016-07-20,USC00480585,65.0
2016-07-21,USC00480585,60.0
2016-07-22,USC00480585,71.0
2016-07-23,USC00480585,54.0
2016-07-24,USC00480585,54.0
2016-07-25,USC00480585,56.0
2016-07-26,USC00480585,59.0
2016-07-27,USC00480585,59.0
2016-07-28,USC00480585,62.0
2016-07-29,USC00480585,63.0
2016-07-30,USC00480585,56.0
2016-07-31,USC00480585,54.0
2016-08-01,USC00480585,52.0
2016-08-02,USC00480585,52.0
2016-08-03,USC00480585,59.0
2016-08-04,USC00480585,53.0
2016-08-05,USC00480585,59.0
2016-08-06,USC00480585,59.0
2016-08-07,USC00480585,60.0
2016-08-08,USC00480585,54.0
2016-08-09,USC00480585,50.0
2016-08-10,USC00480585,45.0
2016-08-11,USC00480585,48.0
2016-08-12,USC00480585,46.0
2016-08-13,USC00480585,58.0
2016-08-14,USC00480585,52.0
2016-08-15,USC00480585,57.0
2016-08-16,USC00480585,59.0
2016-08-17,USC00480585,60.0
2016-08-18,USC00480585,54.0
2016-08-19,USC00480585,53.0
2016-08-20,USC00480585,47.0
2016-08-21,USC00480585,45.0
2016-08-22,USC00480585,37.0
2016-08-23,USC00480585,42.0
2016-08-24,USC00480585,40.0
2016-08-25,USC00480585,45.0
2016-08-26,USC00480585,50.0
2016-08-27,USC00480585,40.0
2016-08-28,USC00480585,42.0
2016-08-29,USC00480585,50.0
2016-08-30,USC00480585,45.0
2016-08-31,USC00480585,66.0
2016-09-01,USC00480585,53.0
2016-09-02,USC00480585,47.0
2016-09-03,USC00480585,40.0
2016-09-04,USC00480585,48.0
2016-09-05,USC00480585,39.0
2016-09-06,USC00480585,36.0
2016-09-07,USC00480585,36.0
2016-09-08,USC00480585,47.0
2016-09-09,USC00480585,33.0
2016-09-10,USC00480585,30.0
2016-09-11,USC00480585,40.0
2016-09-12,USC00480585,46.0
2016-09-13,USC00480585,41.0
2016-09-14,USC00480585,44.0
2016-09-15,USC00480585,41.0
2016-09-16,USC00480585,32.0
2016-09-17,USC00480585,35.0
2016-09-18,USC00480585,53.0
2016-09-19,USC00480585,41.0
2016-09-20,USC00480585,41.0
2016-09-21,USC00480585,47.0
2016-09-22,USC00480585,46.0
2016-09-23,USC00480585,42.0
2016-09-24,USC00480585,38.0
2016-09-25,USC00480585,26.0
2016-09-26,USC00480585,33.0
2016-09-27,USC00480585,35.0
2016-09-28,USC00480585,58.0
2016-09-29,USC00480585,48.0
2016-09-30,USC00480585,38.0
2016-10-01,USC00480585,48.0
2016-10-02,USC00480585,41.0
2016-10-03,USC00480585,39.0
2016-10-04,USC00480585,32.0
2016-10-05,USC00480585,32.0
2016-10-06,USC00480585,31.0
2016-10-07,USC00480585,32.0
2016-10-08,USC00480585,28.0
2016-10-09,USC00480585,28.0
2016-10-10,USC00480585,29.0
2016-10-11,USC00480585,40.0
2016-10-12,USC00480585,29.0
2016-10-13,USC00480585,24.0
2016-10-14,USC00480585,55.0
2016-10-15,USC00480585,39.0
2016-10-16,USC00480585,38.0
2016-10-17,USC00480585,32.0
2016-10-18,USC00480585,31.0
2016-10-19,USC00480585,30.0
2016-10-20,USC00480585,26.0
2016-10-21,USC00480585,25.0
2016-10-22,USC00480585,29.0
2016-10-23,USC00480585,32.0
2016-10-24,USC00480585,34.0
2016-10-25,USC00480585,37.0
2016-10-26,USC00480585,32.0
2016-10-27,USC00480585,30.0
2016-10-28,USC00480585,42.0
2016-10-29,USC00480585,42.0
2016-10-30,USC00480585,40.0
2016-10-31,USC00480585,35.0
2017-06-01,USC00480585,
2017-06-02,USC00480585,
2017-06-03,USC00480585,
2017-06-04,USC00480585,
2017-06-05,USC00480585,49.0
2017-06-06,USC00480585,68.0
2017-06-07,USC00480585,53.0
2017-06-08,USC00480585,65.0
2017-06-09,USC00480585,51.0
2017-06-10,USC00480585,47.0
2017-06-11,USC00480585,41.0
2017-06-12,USC00480585,58.0
2017-06-13,USC00480585,32.0
2017-06-14,USC00480585,42.0
2017-06-15,USC00480585,50.0
2017-06-16,USC00480585,52.0
2017-06-17,USC00480585,50.0
2017-06-18,USC00480585,59.0
2017-06-19,USC00480585,55.0
2017-06-20,USC00480585,62.0
2017-06-21,USC00480585,59.0
2017-06-22,USC00480585,53.0
2017-06-23,USC00480585,50.0
2017-06-24,USC00480585,55.0
2017-06-25,USC00480585,59.0
2017-06-26,USC00480585,62.0
2017-06-27,USC00480585,53.0
2017-06-28,USC00480585,50.0
2017-06-29,USC00480585,49.0
2017-06-30,USC00480585,49.0
2017-07-01,USC00480585,58.0
2017-07-02,USC00480585,60.0
2017-07-03,USC00480585,62.0
2017-07-04,USC00480585,62.0
2017-07-05,USC00480585,67.0
2017-07-06,USC00480585,66.0
2017-07-07,USC00480585,65.0
2017-07-08,USC00480585,64.0
2017-07-09,USC00480585,63.0
2017-07-10,USC00480585,59.0
2017-07-11,USC00480585,70.0
2017-07-12,USC00480585,69.0
2017-07-13,USC00480585,64.0
2017-07-14,USC00480585,74.0
2017-07-15,USC00480585,69.0
2017-07-16,USC00480585,64.0
2017-07-17,USC00480585,67.0
2017-07-18,USC00480585,63.0
2017-07-19,USC00480585,65.0
2017-07-20,USC00480585,64.0
2017-07-21,USC00480585,54.0
2017-07-22,USC00480585,59.0
2017-07-23,USC00480585,57.0
2017-07-24,USC00480585,56.0
2017-07-25,USC00480585,61.0
2017-07-26,USC00480585,62.0
2017-07-27,USC00480585,53.0
2017-07-28,USC00480585,56.0
2017-07-29,USC00480585,63.0
2017-07-30,USC00480585,60.0
2017-07-31,USC00480585,58.0
2017-08-01,USC00480585,58.0
2017-08-02,USC00480585,58.0
2017-08-03,USC00480585,50.0
2017-08-04,USC00480585,60.0
2017-08-05,USC00480585,59.0
2017-08-06,USC00480585,51.0
2017-08-07,USC00480585,56.0
2017-08-08,USC00480585,50.0
2017-08-09,USC00480585,52.0
2017-08-10,USC00480585,55.0
2017-08-11,USC00480585,54.0
2017-08-12,USC00480585,61.0
2017-08-13,USC00480585,61.0
2017-08-14,USC00480585,51.0
2017-08-15,USC00480585,50.0
2017-08-16,USC00480585,48.0
2017-08-17,USC00480585,48.0
2017-08-18,USC00480585,46.0
2017-08-19,USC00480585,48.0
2017-08-20,USC00480585,45.0
2017-08-21,USC00480585,47.0
2017-08-22,USC00480585,50.0
2017-08-23,USC00480585,48.0
2017-08-24,USC00480585,56.0
2017-08-25,USC00480585,48.0
2017-08-26,USC00480585,60.0
2017-08-27,USC00480585,55.0
2017-08-28,USC00480585,55.0
2017-08-29,USC00480585,60.0
2017-08-30,USC00480585,59.0
2017-08-31,USC00480585,51.0
2017-09-01,USC00480585,44.0
2017-09-02,USC00480585,51.0
2017-09-03,USC00480585,45.0
2017-09-04,USC00480585,44.0
2017-09-05,USC00480585,55.0
2017-09-06,USC00480585,44.0
2017-09-07,USC00480585,52.0
2017-09-08,USC00480585,47.0
2017-09-09,USC00480585,53.0
2017-09-10,USC00480585,60.0
2017-09-11,USC00480585,45.0
2017-09-12,USC00480585,46.0
2017-09-13,USC00480585,53.0
2017-09-14,USC00480585,42.0
2017-09-15,USC00480585,41.0
2017-09-16,USC00480585,32.0
2017-09-17,USC00480585,32.0
2017-09-18,USC00480585,39.0
2017-09-19,USC00480585,32.0
2017-09-20,USC00480585,31.0
2017-09-21,USC00480585,32.0
2017-09-22,USC00480585,33.0
2017-09-23,USC00480585,29.0
2017-09-24,USC00480585,37.0
2017-09-25,USC00480585,34.0
2017-09-26,USC00480585,36.0
2017-09-27,USC00480585,35.0
2017-09-28,USC00480585,45.0
2017-09-29,USC00480585,30.0
2017-09-30,USC00480585,34.0
2017-10-01,USC00480585,32.0
2017-10-02,USC00480585,27.0
2017-10-03,USC00480585,25.0
2017-10-04,USC00480585,40.0
2017-10-05,USC00480585,27.0
2017-10-06,USC00480585,29.0
2017-10-07,USC00480585,27.0
2017-10-08,USC00480585,29.0
2017-10-09,USC00480585,27.0
2017-10-10,USC00480585,30.0
2017-10-11,USC00480585,23.0
2017-10-12,USC00480585,30.0
2017-10-13,USC00480585,25.0
2017-10-14,USC00480585,25.0
2017-10-15,USC00480585,16.0
2017-10-16,USC00480585,
2017-10-17,USC00480585,22.0
2017-10-18,USC00480585,28.0
2017-10-19,USC00480585,27.0
2017-10-20,USC00480585,29.0
2017-10-21,USC00480585,26.0
2017-10-22,USC00480585,33.0
2017-10-23,USC00480585,26.0
2017-10-24,USC00480585,21.0
2017-10-25,USC00480585,23.0
2017-10-26,USC00480585,34.0
2017-10-27,USC00480585,20.0
2017-10-28,USC00480585,24.0
2017-10-29,USC00480585,24.0
2017-10-30,USC00480585,
2017-10-31,USC00480585,
2018-06-01,USC00480585,40.0
2018-06-02,USC00480585,41.0
2018-06-03,USC00480585,53.0
2018-06-04,USC00480585,50.0
2018-06-05,USC00480585,59.0
2018-06-06,USC00480585,61.0
2018-06-07,USC00480585,61.0
2018-06-08,USC00480585,55.0
2018-06-09,USC00480585,63.0
2018-06-10,USC00480585,43.0
2018-06-11,USC00480585,41.0
2018-06-12,USC00480585,43.0
2018-06-13,USC00480585,53.0
2018-06-14,USC00480585,53.0
2018-06-15,USC00480585,42.0
2018-06-16,USC00480585,43.0
2018-06-17,USC00480585,50.0
2018-06-18,USC00480585,46.0
2018-06-19,USC00480585,46.0
2018-06-20,USC00480585,48.0
2018-06-21,USC00480585,62.0
2018-06-22,USC00480585,47.0
2018-06-23,USC00480585,53.0
2018-06-24,USC00480585,51.0
2018-06-25,USC00480585,55.0
2018-06-26,USC00480585,59.0
2018-06-27,USC00480585,59.0
2018-06-28,USC00480585,64.0
2018-06-29,USC00480585,50.0
2018-06-30,USC00480585,45.0
2018-07-01,USC00480585,49.0
2018-07-02,USC00480585,54.0
2018-07-03,USC00480585,54.0
2018-07-04,USC00480585,50.0
2018-07-05,USC00480585,67.0
2018-07-06,USC00480585,69.0
2018-07-07,USC00480585,61.0
2018-07-08,USC00480585,58.0
2018-07-09,USC00480585,64.0
2018-07-10,USC00480585,69.0
2018-07-11,USC00480585,61.0
2018-07-12,USC00480585,60.0
2018-07-13,USC00480585,64.0
2018-07-14,USC00480585,62.0
2018-07-15,USC00480585,64.0
2018-07-16,USC00480585,62.0
2018-07-17,USC00480585,59.0
